longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,Price,Rooms_Per_Household,Bedrooms_Per_Room,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
-122.29,37.91,38.0,2591.0,424.0,905.0,378.0,5.1691,263200.0,6.854497354497354,0.16364338093400232,False,False,True,False
-122.29,37.91,46.0,2085.0,346.0,748.0,354.0,4.0536,262000.0,5.889830508474576,0.16594724220623502,False,False,True,False
-122.29,37.91,40.0,2085.0,329.0,796.0,339.0,5.5357,273700.0,6.150442477876106,0.1577937649880096,False,False,True,False
-122.29,37.9,52.0,2657.0,500.0,1131.0,489.0,4.4286,234900.0,5.433537832310838,0.1881821603312006,False,False,True,False
-122.28,37.91,38.0,2501.0,348.0,805.0,329.0,6.5576,358500.0,7.601823708206687,0.13914434226309477,False,False,True,False
-122.28,37.9,49.0,3191.0,516.0,1148.0,507.0,6.3538,333700.0,6.29388560157791,0.16170479473519273,False,False,True,False
-122.28,37.9,52.0,1369.0,249.0,490.0,248.0,4.1212,287500.0,5.520161290322581,0.18188458728999268,False,False,True,False
-122.28,37.91,41.0,3009.0,482.0,1053.0,490.0,5.828,324400.0,6.140816326530612,0.16018610834164174,False,False,True,False
-122.27,37.91,47.0,1930.0,315.0,692.0,296.0,6.3669,315500.0,6.52027027027027,0.16321243523316062,False,False,True,False
-122.28,37.91,48.0,2083.0,298.0,685.0,286.0,7.3089,331200.0,7.283216783216783,0.14306289006241,False,False,True,False
-124.17,41.8,16.0,2739.0,480.0,1259.0,436.0,3.7557,109400.0,6.282110091743119,0.17524644030668127,False,False,False,True
-124.3,41.8,19.0,2672.0,552.0,1298.0,478.0,1.9797,85800.0,5.589958158995816,0.20658682634730538,False,False,False,True
-124.23,41.75,11.0,3159.0,616.0,1343.0,479.0,2.4805,73200.0,6.5949895615866385,0.19499841722063943,False,False,False,True
-124.21,41.77,17.0,3461.0,722.0,1947.0,647.0,2.5795,68400.0,5.349304482225657,0.20861022825772899,False,False,False,True
-124.19,41.78,15.0,3140.0,714.0,1645.0,640.0,1.6654,74600.0,4.90625,0.22738853503184714,False,False,False,True
-124.22,41.73,28.0,3003.0,699.0,1530.0,653.0,1.7038,78300.0,4.598774885145483,0.23276723276723277,False,False,False,True
-124.21,41.75,20.0,3810.0,787.0,1993.0,721.0,2.0074,66900.0,5.284327323162275,0.20656167979002624,False,False,False,True
-124.17,41.76,20.0,2673.0,538.0,1282.0,514.0,2.4605,105900.0,5.200389105058366,0.20127197904975683,False,False,False,True
-124.16,41.74,15.0,2715.0,569.0,1532.0,530.0,2.1829,69500.0,5.122641509433962,0.20957642725598527,False,False,False,True
-124.14,41.95,21.0,2696.0,578.0,1208.0,494.0,2.275,122400.0,5.4574898785425106,0.21439169139465875,False,False,False,True
-124.16,41.92,19.0,1668.0,324.0,841.0,283.0,2.1336,75000.0,5.893992932862191,0.19424460431654678,False,False,False,True
-124.3,41.84,17.0,2677.0,531.0,1244.0,456.0,3.0313,103600.0,5.870614035087719,0.19835636906985432,False,False,False,True
-123.91,41.68,22.0,1880.0,360.0,743.0,314.0,2.9688,152700.0,5.987261146496815,0.19148936170212766,False,False,False,False
-123.83,41.88,18.0,1504.0,357.0,660.0,258.0,3.13,116700.0,5.829457364341085,0.23736702127659576,False,False,False,False
-123.92,41.54,22.0,2920.0,636.0,1382.0,499.0,2.0202,71100.0,5.851703406813627,0.21780821917808219,False,False,False,True
-119.94,38.96,20.0,1451.0,386.0,467.0,255.0,1.5536,212500.0,5.690196078431373,0.2660234321157822,True,False,False,False
-119.95,38.95,8.0,430.0,107.0,36.0,18.0,2.625,187500.0,23.88888888888889,0.24883720930232558,True,False,False,False
-119.95,38.95,22.0,1058.0,352.0,851.0,269.0,2.02,87500.0,3.933085501858736,0.332703213610586,True,False,False,False
-119.95,38.95,21.0,2046.0,580.0,952.0,353.0,1.7245,92200.0,5.796033994334278,0.28347996089931576,True,False,False,False
-119.94,38.95,25.0,1789.0,536.0,1134.0,396.0,2.32,91300.0,4.517676767676767,0.29960871995528227,True,False,False,False
-119.95,38.94,24.0,2180.0,517.0,755.0,223.0,2.5875,173400.0,9.77578475336323,0.2371559633027523,True,False,False,False
-119.93,38.94,27.0,1709.0,408.0,97.0,44.0,2.4917,200000.0,38.84090909090909,0.23873610298420128,True,False,False,False
-119.97,38.94,26.0,1485.0,334.0,406.0,180.0,1.9667,84600.0,8.25,0.2249158249158249,True,False,False,False
-119.97,38.93,24.0,856.0,185.0,388.0,108.0,3.1806,107200.0,7.925925925925926,0.2161214953271028,True,False,False,False
-119.98,38.96,25.0,2443.0,444.0,868.0,342.0,3.5417,114800.0,7.143274853801169,0.18174375767498976,True,False,False,False
-119.96,38.94,19.0,1429.0,292.0,585.0,188.0,2.2589,131600.0,7.601063829787234,0.20433869839048285,True,False,False,False
-119.96,38.94,27.0,1492.0,393.0,717.0,254.0,1.8906,104200.0,5.874015748031496,0.2634048257372654,True,False,False,False
-119.96,38.93,22.0,2731.0,632.0,1215.0,483.0,2.83,110500.0,5.654244306418219,0.23141706334675943,True,False,False,False
-119.94,38.92,24.0,1258.0,216.0,235.0,96.0,4.6,136800.0,13.104166666666666,0.17170111287758347,True,False,False,False
-119.98,38.94,25.0,1339.0,328.0,503.0,219.0,1.9018,109700.0,6.114155251141552,0.24495892457057505,True,False,False,False
-119.98,38.94,23.0,1564.0,298.0,339.0,147.0,4.0417,99300.0,10.639455782312925,0.19053708439897699,True,False,False,False
-119.99,38.94,24.0,1216.0,289.0,421.0,185.0,3.1625,103600.0,6.572972972972973,0.23766447368421054,True,False,False,False
-119.99,38.94,22.0,3119.0,640.0,786.0,351.0,3.0806,118500.0,8.886039886039885,0.20519397242705995,True,False,False,False
-119.99,38.93,23.0,1882.0,414.0,673.0,277.0,2.9091,141900.0,6.794223826714801,0.2199787460148778,True,False,False,False
-119.98,38.93,28.0,1194.0,272.0,494.0,203.0,2.3281,85800.0,5.8817733990147785,0.22780569514237856,True,False,False,False
-119.98,38.93,25.0,1262.0,293.0,534.0,226.0,2.6607,90400.0,5.584070796460177,0.23217115689381934,True,False,False,False
-119.98,38.92,27.0,2682.0,606.0,1010.0,399.0,3.15,86900.0,6.7218045112781954,0.22595078299776286,True,False,False,False
-119.98,38.92,28.0,1408.0,312.0,522.0,221.0,2.0708,89600.0,6.3710407239819,0.2215909090909091,True,False,False,False
-120.01,38.93,22.0,3080.0,610.0,1045.0,425.0,2.996,126100.0,7.247058823529412,0.19805194805194806,True,False,False,False
-120.0,38.92,17.0,1106.0,207.0,466.0,180.0,3.3295,126600.0,6.144444444444445,0.1871609403254973,True,False,False,False
-120.0,38.92,26.0,529.0,116.0,191.0,83.0,3.5,103600.0,6.373493975903615,0.21928166351606806,True,False,False,False
-120.01,38.92,23.0,964.0,246.0,485.0,198.0,1.7188,96100.0,4.8686868686868685,0.2551867219917012,True,False,False,False
-120.01,38.92,25.0,1758.0,357.0,689.0,278.0,2.675,104200.0,6.323741007194244,0.2030716723549488,True,False,False,False
-120.02,38.91,22.0,2138.0,493.0,829.0,330.0,2.2056,107200.0,6.4787878787878785,0.23058933582787652,True,False,False,False
-120.02,38.92,24.0,1194.0,246.0,414.0,151.0,3.2396,101900.0,7.9072847682119205,0.20603015075376885,True,False,False,False
-120.01,38.91,27.0,968.0,191.0,283.0,143.0,2.0938,94400.0,6.769230769230769,0.19731404958677687,True,False,False,False
-120.01,38.91,17.0,2732.0,609.0,1005.0,499.0,1.9851,86700.0,5.474949899799599,0.22291361639824306,True,False,False,False
-120.01,38.89,24.0,1669.0,422.0,589.0,281.0,3.0089,100800.0,5.93950177935943,0.25284601557819053,True,False,False,False
-120.0,38.9,21.0,1653.0,419.0,737.0,308.0,1.9727,114100.0,5.366883116883117,0.2534785238959468,True,False,False,False
-119.99,38.88,17.0,2807.0,529.0,675.0,251.0,2.7457,107800.0,11.183266932270916,0.1884574278589241,True,False,False,False
-119.98,38.9,16.0,3109.0,572.0,885.0,334.0,3.5,134700.0,9.308383233532934,0.1839819877774204,True,False,False,False
-119.92,38.91,15.0,3831.0,625.0,984.0,328.0,5.0718,162500.0,11.679878048780488,0.1631427825632994,True,False,False,False
-120.0,38.87,12.0,1437.0,268.0,395.0,144.0,4.225,127600.0,9.979166666666666,0.18649965205288796,True,False,False,False
-119.96,38.84,17.0,2722.0,512.0,828.0,289.0,3.5714,109700.0,9.418685121107266,0.1880969875091844,True,False,False,False
-120.02,38.76,15.0,3142.0,618.0,725.0,285.0,4.3333,121400.0,11.024561403508772,0.19669000636537237,True,False,False,False
-120.04,38.86,16.0,2708.0,481.0,712.0,261.0,3.7891,117700.0,10.375478927203066,0.1776218611521418,True,False,False,False
-120.03,38.89,15.0,3042.0,588.0,918.0,336.0,3.8333,118800.0,9.053571428571429,0.1932938856015779,True,False,False,False
-120.02,38.86,19.0,2429.0,459.0,883.0,300.0,3.017,97600.0,8.096666666666666,0.18896665294359818,True,False,False,False
-120.13,39.06,22.0,2465.0,539.0,381.0,146.0,2.875,87500.0,16.883561643835616,0.21866125760649088,True,False,False,False
-120.16,39.04,18.0,2040.0,402.0,350.0,129.0,4.0313,126000.0,15.813953488372093,0.19705882352941176,True,False,False,False
-120.16,39.01,16.0,1463.0,264.0,54.0,26.0,4.975,206300.0,56.26923076923077,0.18045112781954886,True,False,False,False
-120.06,39.01,19.0,2967.0,528.0,112.0,48.0,4.0714,437500.0,61.8125,0.17795753286147623,True,False,False,False
-120.97,38.91,7.0,4341.0,716.0,1978.0,682.0,4.8311,172200.0,6.365102639296188,0.16493895415802812,True,False,False,False
-121.04,38.81,11.0,3522.0,623.0,1456.0,544.0,3.93,163400.0,6.474264705882353,0.17688813174332765,True,False,False,False
-120.72,38.94,10.0,1604.0,352.0,540.0,190.0,3.7625,113200.0,8.442105263157895,0.2194513715710723,True,False,False,False
-120.88,38.91,15.0,3876.0,778.0,1960.0,691.0,2.902,127300.0,5.6092619392185235,0.20072239422084623,True,False,False,False
-120.92,38.86,11.0,1720.0,345.0,850.0,326.0,3.2027,128600.0,5.276073619631902,0.2005813953488372,True,False,False,False
-120.87,38.83,12.0,2180.0,423.0,1070.0,377.0,2.8562,128200.0,5.7824933687002655,0.19403669724770642,True,False,False,False
-120.84,38.81,11.0,1280.0,286.0,609.0,248.0,3.1635,132600.0,5.161290322580645,0.2234375,True,False,False,False
-120.81,38.89,17.0,1438.0,324.0,675.0,268.0,2.9444,119300.0,5.365671641791045,0.22531293463143254,True,False,False,False
-120.79,38.83,15.0,1374.0,291.0,709.0,239.0,1.7222,118500.0,5.7489539748953975,0.21179039301310043,True,False,False,False
-120.71,38.85,8.0,1877.0,479.0,884.0,323.0,3.4688,120100.0,5.811145510835913,0.2551944592434736,True,False,False,False
-120.5,38.87,10.0,81.0,41.0,55.0,16.0,4.9583,87500.0,5.0625,0.5061728395061729,True,False,False,False
-120.3,38.9,11.0,1961.0,435.0,113.0,53.0,0.9227,95500.0,37.0,0.22182559918408976,True,False,False,False
-121.09,38.68,15.0,5218.0,711.0,1949.0,659.0,4.7083,213300.0,7.918057663125948,0.1362591031046378,True,False,False,False
-121.08,38.67,10.0,2499.0,331.0,1040.0,333.0,6.844,239600.0,7.504504504504505,0.132452981192477,True,False,False,False
-121.07,38.66,22.0,1831.0,274.0,813.0,269.0,4.6394,173400.0,6.806691449814126,0.14964500273074824,True,False,False,False
-121.0,38.58,12.0,3425.0,549.0,1357.0,451.0,5.3344,217500.0,7.594235033259423,0.1602919708029197,True,False,False,False
-120.99,38.67,8.0,4913.0,744.0,2005.0,723.0,5.4413,187900.0,6.795297372060857,0.15143496845104823,True,False,False,False
-120.98,38.67,13.0,3432.0,516.0,1286.0,470.0,5.584,186600.0,7.302127659574468,0.15034965034965034,True,False,False,False
-120.98,38.66,9.0,2073.0,404.0,916.0,373.0,3.225,163300.0,5.557640750670242,0.1948866377231066,True,False,False,False
-120.98,38.68,5.0,4810.0,909.0,2242.0,900.0,3.2964,176900.0,5.344444444444444,0.188981288981289,True,False,False,False
-120.95,38.69,10.0,3421.0,563.0,1689.0,545.0,5.2032,217100.0,6.277064220183486,0.1645717626425022,True,False,False,False
-120.96,38.66,11.0,2339.0,436.0,1062.0,380.0,3.9036,180800.0,6.155263157894737,0.18640444634459172,True,False,False,False
-120.97,38.65,9.0,3707.0,602.0,1601.0,555.0,4.0714,300600.0,6.679279279279279,0.16239546803345023,True,False,False,False
-120.93,38.65,12.0,2213.0,384.0,1097.0,351.0,4.5568,170100.0,6.304843304843305,0.1735201084500678,True,False,False,False
-120.91,38.62,12.0,4545.0,748.0,2033.0,718.0,4.1843,207600.0,6.33008356545961,0.1645764576457646,True,False,False,False
-120.95,38.79,12.0,3247.0,579.0,1459.0,517.0,4.3981,202800.0,6.28046421663443,0.17831844779796735,True,False,False,False
-120.93,38.77,9.0,2229.0,355.0,788.0,341.0,5.5111,196300.0,6.536656891495602,0.15926424405563033,True,False,False,False
-120.91,38.73,11.0,5460.0,859.0,2645.0,838.0,4.835,230600.0,6.515513126491647,0.15732600732600732,True,False,False,False
-120.87,38.71,13.0,2692.0,470.0,1302.0,420.0,4.0,167400.0,6.40952380952381,0.17459138187221396,True,False,False,False
-120.84,38.77,11.0,1013.0,188.0,410.0,158.0,4.825,184600.0,6.4113924050632916,0.1855873642645607,True,False,False,False
-120.86,38.75,15.0,1533.0,300.0,674.0,287.0,2.5625,146100.0,5.341463414634147,0.19569471624266144,True,False,False,False
-120.83,38.74,17.0,3685.0,775.0,1714.0,734.0,2.2269,128300.0,5.020435967302452,0.21031207598371776,True,False,False,False
-120.84,38.73,17.0,2616.0,492.0,1158.0,457.0,2.8807,142600.0,5.724288840262582,0.18807339449541285,True,False,False,False
-120.81,38.73,38.0,2005.0,385.0,882.0,353.0,2.5104,120500.0,5.6798866855524075,0.19201995012468828,True,False,False,False
-120.78,38.74,28.0,4236.0,877.0,2008.0,881.0,2.1603,111300.0,4.808172531214529,0.2070349386213409,True,False,False,False
-120.81,38.74,29.0,2259.0,482.0,1099.0,463.0,2.3314,121600.0,4.879049676025918,0.21336874723328905,True,False,False,False
-120.76,38.76,21.0,3509.0,606.0,1576.0,564.0,2.6392,148500.0,6.221631205673759,0.17269877457965233,True,False,False,False
-120.76,38.73,17.0,512.0,129.0,314.0,140.0,1.5625,108300.0,3.657142857142857,0.251953125,True,False,False,False
-120.78,38.73,31.0,3117.0,616.0,1606.0,588.0,2.9844,127900.0,5.301020408163265,0.1976259223612448,True,False,False,False
-120.81,38.73,42.0,1276.0,260.0,799.0,259.0,2.7273,128600.0,4.926640926640927,0.20376175548589343,True,False,False,False
-120.78,38.72,19.0,4414.0,767.0,1865.0,699.0,3.6406,150900.0,6.3147353361945635,0.1737652922519257,True,False,False,False
-120.67,38.76,35.0,2104.0,403.0,1060.0,400.0,2.1682,138100.0,5.26,0.19153992395437264,True,False,False,False
-120.7,38.75,19.0,2325.0,430.0,967.0,376.0,2.9,158700.0,6.183510638297872,0.18494623655913978,True,False,False,False
-120.71,38.73,17.0,2146.0,396.0,862.0,351.0,2.9219,141300.0,6.113960113960114,0.18452935694315004,True,False,False,False
-120.58,38.77,15.0,2155.0,394.0,857.0,356.0,4.03,141200.0,6.053370786516854,0.182830626450116,True,False,False,False
-120.58,38.77,21.0,1661.0,406.0,789.0,319.0,2.3583,108700.0,5.206896551724138,0.24443106562311862,True,False,False,False
-120.6,38.76,22.0,1236.0,273.0,615.0,248.0,3.0217,106900.0,4.983870967741935,0.220873786407767,True,False,False,False
-120.59,38.76,21.0,1728.0,417.0,731.0,334.0,1.7266,94700.0,5.173652694610778,0.24131944444444445,True,False,False,False
-120.63,38.75,17.0,3145.0,621.0,1432.0,559.0,2.7201,117500.0,5.626118067978533,0.19745627980922098,True,False,False,False
-120.7,38.69,13.0,4492.0,821.0,2093.0,734.0,4.0709,151700.0,6.119891008174387,0.1827693677649154,True,False,False,False
-120.63,38.73,11.0,4577.0,836.0,1944.0,700.0,4.0675,140200.0,6.538571428571428,0.18265239239676645,True,False,False,False
-120.63,38.68,14.0,1821.0,316.0,769.0,266.0,3.0789,131700.0,6.845864661654136,0.17353102690829214,True,False,False,False
-120.54,38.75,9.0,3006.0,540.0,1102.0,418.0,3.9812,136600.0,7.1913875598086126,0.17964071856287425,True,False,False,False
-120.76,38.6,14.0,2925.0,625.0,1226.0,437.0,2.5865,133800.0,6.693363844393593,0.21367521367521367,True,False,False,False
-120.66,38.61,19.0,2715.0,596.0,1301.0,473.0,2.5042,126400.0,5.739957716701903,0.21952117863720075,True,False,False,False
-120.72,38.57,8.0,892.0,185.0,427.0,164.0,2.6833,118800.0,5.439024390243903,0.20739910313901344,True,False,False,False
-120.59,38.53,15.0,432.0,87.0,208.0,73.0,3.6125,100000.0,5.917808219178082,0.2013888888888889,True,False,False,False
-120.44,38.61,9.0,2598.0,548.0,796.0,297.0,3.5192,98000.0,8.747474747474747,0.21093148575827558,True,False,False,False
-120.32,38.71,13.0,1115.0,255.0,86.0,32.0,3.5667,115600.0,34.84375,0.22869955156950672,True,False,False,False
-120.08,38.8,34.0,1988.0,511.0,36.0,15.0,4.625,162500.0,132.53333333333333,0.25704225352112675,True,False,False,False
-120.88,38.58,8.0,3417.0,604.0,1703.0,623.0,4.0827,170700.0,5.484751203852327,0.17676324261047702,True,False,False,False
-120.84,38.63,12.0,1313.0,231.0,731.0,232.0,5.7373,208300.0,5.6594827586206895,0.17593297791317594,True,False,False,False
-120.76,38.65,17.0,2319.0,430.0,1126.0,372.0,3.5511,155900.0,6.233870967741935,0.18542475204829667,True,False,False,False
-119.81,36.73,51.0,956.0,196.0,662.0,180.0,2.101,56700.0,5.311111111111111,0.20502092050209206,True,False,False,False
-119.81,36.73,47.0,1314.0,416.0,1155.0,326.0,1.372,49600.0,4.030674846625767,0.3165905631659056,True,False,False,False
-119.81,36.74,36.0,607.0,155.0,483.0,146.0,1.5625,47500.0,4.157534246575342,0.2553542009884679,True,False,False,False
-119.79,36.73,52.0,112.0,28.0,193.0,40.0,1.975,47500.0,2.8,0.25,True,False,False,False
-119.8,36.73,45.0,925.0,231.0,797.0,228.0,1.7011,44800.0,4.057017543859649,0.24972972972972973,True,False,False,False
-119.8,36.72,43.0,1286.0,360.0,972.0,345.0,0.9513,50400.0,3.727536231884058,0.27993779160186627,True,False,False,False
-119.81,36.72,46.0,1414.0,268.0,902.0,243.0,1.5833,56700.0,5.818930041152264,0.18953323903818953,True,False,False,False
-119.81,36.73,50.0,772.0,194.0,606.0,167.0,2.2206,59200.0,4.622754491017964,0.25129533678756477,True,False,False,False
-119.77,36.73,44.0,1960.0,393.0,1286.0,381.0,2.1518,53000.0,5.1443569553805775,0.20051020408163264,True,False,False,False
-119.77,36.72,43.0,1763.0,389.0,1623.0,390.0,1.4427,47700.0,4.52051282051282,0.22064662507090188,True,False,False,False
-119.78,36.73,52.0,1377.0,319.0,1280.0,259.0,1.2344,43300.0,5.316602316602316,0.23166303558460422,True,False,False,False
-119.77,36.73,45.0,1081.0,241.0,821.0,230.0,1.7829,52600.0,4.7,0.22294172062904719,True,False,False,False
-119.77,36.75,39.0,1287.0,332.0,1386.0,306.0,1.5227,46900.0,4.205882352941177,0.257964257964258,True,False,False,False
-119.77,36.74,20.0,1855.0,519.0,1091.0,443.0,1.5547,93900.0,4.187358916478555,0.27978436657681943,True,False,False,False
-119.78,36.74,15.0,1461.0,415.0,924.0,356.0,2.5045,90300.0,4.103932584269663,0.2840520191649555,True,False,False,False
-119.78,36.75,35.0,2114.0,506.0,2050.0,474.0,1.2375,50000.0,4.459915611814346,0.23935666982024598,True,False,False,False
-119.78,36.75,31.0,1404.0,379.0,1515.0,387.0,1.2813,56400.0,3.627906976744186,0.26994301994301995,True,False,False,False
-119.79,36.74,35.0,853.0,296.0,1228.0,289.0,1.0513,39600.0,2.9515570934256057,0.347010550996483,True,False,False,False
-119.79,36.74,52.0,173.0,87.0,401.0,84.0,2.1094,75000.0,2.0595238095238093,0.5028901734104047,True,False,False,False
-119.8,36.74,25.0,1717.0,542.0,1343.0,471.0,0.799,51800.0,3.6454352441613587,0.3156668608037274,True,False,False,False
-119.8,36.75,41.0,1659.0,466.0,1391.0,447.0,1.3527,61200.0,3.7114093959731544,0.2808921036769138,True,False,False,False
-119.82,36.74,52.0,610.0,128.0,406.0,122.0,1.8967,43800.0,5.0,0.2098360655737705,True,False,False,False
-119.82,36.72,25.0,2581.0,528.0,1642.0,509.0,1.6435,52600.0,5.070726915520629,0.20457187136768695,True,False,False,False
-119.82,36.72,17.0,1276.0,242.0,927.0,238.0,2.6176,54100.0,5.361344537815126,0.1896551724137931,True,False,False,False
-119.83,36.73,21.0,1702.0,358.0,1347.0,316.0,2.4137,62100.0,5.386075949367089,0.21034077555816685,True,False,False,False
-119.83,36.72,28.0,60.0,10.0,46.0,13.0,4.35,67500.0,4.615384615384615,0.16666666666666666,True,False,False,False
-119.83,36.71,43.0,355.0,81.0,233.0,75.0,2.4167,73900.0,4.733333333333333,0.22816901408450704,True,False,False,False
-119.79,36.72,19.0,1719.0,391.0,1369.0,368.0,1.25,53000.0,4.671195652173913,0.22745782431646305,True,False,False,False
-119.8,36.71,29.0,1541.0,291.0,1007.0,313.0,2.0043,53500.0,4.92332268370607,0.18883841661258924,True,False,False,False
-119.81,36.71,25.0,1026.0,221.0,789.0,183.0,1.5625,52800.0,5.60655737704918,0.21539961013645223,True,False,False,False
